keyshia cole,2012-11-10,64,0.0034200824
laura gibson,2012-11-10,1,5.3438787E-5
led zeppelin,2012-11-10,20,0.0010687758
lostprophets,2012-11-10,1,5.3438787E-5
modest mouse,2012-11-10,10,5.343879E-4
muddy waters,2012-11-10,15,8.015818E-4
phil collins,2012-11-10,7,3.740715E-4
prince royce,2012-11-10,38,0.002030674
public enemy,2012-11-10,4,2.1375515E-4
randy houser,2012-11-10,6,3.206327E-4
romeo santos,2012-11-10,11,5.8782665E-4
shania twain,2012-11-10,8,4.275103E-4
sick puppies,2012-11-10,2,1.06877575E-4
taylor swift,2012-11-10,389,0.020787688
teenage days,2012-11-10,1,5.3438787E-5
the darkness,2012-11-10,35,0.0018703575
thomas rhett,2012-11-10,1,5.3438787E-5
trace adkins,2012-11-10,4,2.1375515E-4
white zombie,2012-11-10,2,1.06877575E-4
benny benassi,2012-11-10,2,1.06877575E-4
bingo players,2012-11-10,3,1.6031635E-4
black sabbath,2012-11-10,3,1.6031635E-4
blake shelton,2012-11-10,15,8.015818E-4
calvin harris,2012-11-10,18,9.618981E-4
darius rucker,2012-11-10,4,2.1375515E-4
easton corbin,2012-11-10,9,4.8094906E-4
elliott smith,2012-11-10,4,2.1375515E-4
fleetwood mac,2012-11-10,13,6.9470424E-4
flux pavilion,2012-11-10,7,3.740715E-4
george strait,2012-11-10,29,0.0015497248
grateful dead,2012-11-10,2,1.06877575E-4
junior senior,2012-11-10,9,4.8094906E-4
justin bieber,2012-11-10,856,0.0457436
kelly rowland,2012-11-10,51,0.0027253781
kenny chesney,2012-11-10,40,0.0021375515
kylie minogue,2012-11-10,3,1.6031635E-4
little dragon,2012-11-10,3,1.6031635E-4
melanie fiona,2012-11-10,3,1.6031635E-4
missy elliott,2012-11-10,3,1.6031635E-4
nelly furtado,2012-11-10,3,1.6031635E-4
one direction,2012-11-10,394,0.021054883
peter gabriel,2012-11-10,2,1.06877575E-4
pretty lights,2012-11-10,28,0.001496286
rascal flatts,2012-11-10,20,0.0010687758
reba mcentire,2012-11-10,3,1.6031635E-4
savage garden,2012-11-10,2,1.06877575E-4
the cardigans,2012-11-10,1,5.3438787E-5
the lumineers,2012-11-10,10,5.343879E-4
the offspring,2012-11-10,4,2.1375515E-4
thomas newman,2012-11-10,1,5.3438787E-5
tracy chapman,2012-11-10,1,5.3438787E-5
trust company,2012-11-10,1,5.3438787E-5
white stripes,2012-11-10,8,4.275103E-4
willie nelson,2012-11-10,9,4.8094906E-4
adventure club,2012-11-10,5,2.6719394E-4
britney spears,2012-11-10,34,0.0018169187
cobra starship,2012-11-10,1,5.3438787E-5
counting crows,2012-11-10,12,6.412654E-4
ellie goulding,2012-11-10,21,0.0011222145
emmylou harris,2012-11-10,1,5.3438787E-5
flogging molly,2012-11-10,1,5.3438787E-5
french montana,2012-11-10,47,0.0025116228
gnarls barkley,2012-11-10,1,5.3438787E-5
good charlotte,2012-11-10,5,2.6719394E-4
jennifer lopez,2012-11-10,13,6.9470424E-4
kelly clarkson,2012-11-10,8,4.275103E-4
lightning bolt,2012-11-10,2,1.06877575E-4
lynyrd skynyrd,2012-11-10,5,2.6719394E-4
marilyn manson,2012-11-10,8,4.275103E-4
martin solveig,2012-11-10,3,1.6031635E-4
massive attack,2012-11-10,2,1.06877575E-4
morning parade,2012-11-10,3,1.6031635E-4
paul mccartney,2012-11-10,8,4.275103E-4
postal service,2012-11-10,7,3.740715E-4
rolling stones,2012-11-10,9,4.8094906E-4
sufjan stevens,2012-11-10,2,1.06877575E-4
violent femmes,2012-11-10,1,5.3438787E-5
bloodhound gang,2012-11-10,1,5.3438787E-5
bridget mendler,2012-11-10,1,5.3438787E-5
christina perri,2012-11-10,7,3.740715E-4
crystal castles,2012-11-10,9,4.8094906E-4
david archuleta,2012-11-10,5,2.6719394E-4
franz ferdinand,2012-11-10,4,2.1375515E-4
imagine dragons,2012-11-10,13,6.9470424E-4
kacey musgraves,2012-11-10,1,5.3438787E-5
lady antebellum,2012-11-10,5,2.6719394E-4
lcd soundsystem,2012-11-10,2,1.06877575E-4
matchbox twenty,2012-11-10,6,3.206327E-4
michael jackson,2012-11-10,77,0.0041147866
miranda lambert,2012-11-10,16,8.550206E-4
porter robinson,2012-11-10,10,5.343879E-4
tangerine dream,2012-11-10,1,5.3438787E-5
thompson square,2012-11-10,5,2.6719394E-4
velvet revolver,2012-11-10,1,5.3438787E-5
brantley gilbert,2012-11-10,33,0.0017634799
carrie underwood,2012-11-10,85,0.0045422968
enrique iglesias,2012-11-10,11,5.8782665E-4
hollywood undead,2012-11-10,13,6.9470424E-4
leighton meester,2012-11-10,2,1.06877575E-4
lindsey stirling,2012-11-10,1,5.3438787E-5
marcy playground,2012-11-10,2,1.06877575E-4
melanie martinez,2012-11-10,1,5.3438787E-5
vertical horizon,2012-11-10,2,1.06877575E-4
alanis morissette,2012-11-10,1,5.3438787E-5
avenged sevenfold,2012-11-10,12,6.412654E-4
breaking benjamin,2012-11-10,4,2.1375515E-4
bruce springsteen,2012-11-10,2,1.06877575E-4
justin timberlake,2012-11-10,25,0.0013359697
silversun pickups,2012-11-10,1,5.3438787E-5
smashing pumpkins,2012-11-10,9,4.8094906E-4
christina aguilera,2012-11-10,16,8.550206E-4
buffalo springfield,2012-11-10,1,5.3438787E-5
beck,2012-11-11,29,0.0014337272
bush,2012-11-11,330,0.016314827
cake,2012-11-11,1255,0.06204578
dido,2012-11-11,10,4.943887E-4
enya,2012-11-11,2,9.887774E-5
fuel,2012-11-11,167,0.008256291
hugo,2012-11-11,33,0.0016314826
korn,2012-11-11,10,4.943887E-4
lena,2012-11-11,17,8.4046077E-4
mgmt,2012-11-11,27,0.0013348495
moby,2012-11-11,11,5.4382754E-4
mr c,2012-11-11,9,4.449498E-4
muse,2012-11-11,54,0.002669699
nero,2012-11-11,14,6.9214415E-4
orgy,2012-11-11,22,0.0010876551
soil,2012-11-11,20,9.887774E-4
styx,2012-11-11,10,4.943887E-4
tool,2012-11-11,156,0.0077124634
ween,2012-11-11,9,4.449498E-4
zedd,2012-11-11,5,2.4719434E-4
ac dc,2012-11-11,2,9.887774E-5
adele,2012-11-11,128,0.0063281753
ciara,2012-11-11,142,0.0070203193
creed,2012-11-11,147,0.007267514
gotye,2012-11-11,13,6.427053E-4
jay z,2012-11-11,102,0.005042765
lmfao,2012-11-11,5821,0.28778365
oasis,2012-11-11,91,0.004498937
ok go,2012-11-11,9,4.449498E-4
queen,2012-11-11,747,0.036930837
rusko,2012-11-11,12,5.9326645E-4
sting,2012-11-11,48,0.0023730658
train,2012-11-11,887,0.043852277
usher,2012-11-11,219,0.010827112
atreyu,2012-11-11,1,4.943887E-5
avicii,2012-11-11,12,5.9326645E-4
berlin,2012-11-11,69,0.0034112819
chainz,2012-11-11,232,0.011469818
cherub,2012-11-11,6,2.9663322E-4
chopin,2012-11-11,6,2.9663322E-4
clutch,2012-11-11,347,0.017155288
darude,2012-11-11,2,9.887774E-5
dillon,2012-11-11,70,0.0034607209
eminem,2012-11-11,145,0.007168636
garvey,2012-11-11,8,3.9551096E-4
grimes,2012-11-11,15,7.41583E-4
hinder,2012-11-11,15,7.41583E-4
madeon,2012-11-11,3,1.4831661E-4
monsta,2012-11-11,10,4.943887E-4
rancid,2012-11-11,3,1.4831661E-4
sbtrkt,2012-11-11,2,9.887774E-5
staind,2012-11-11,5,2.4719434E-4
stroke,2012-11-11,101,0.0049933256
sum 41,2012-11-11,5,2.4719434E-4
willow,2012-11-11,101,0.0049933256
zz top,2012-11-11,2,9.887774E-5
50 cent,2012-11-11,66,0.0032629652
beyonce,2012-11-11,222,0.010975429
borgore,2012-11-11,16,7.910219E-4
cascada,2012-11-11,1,4.943887E-5
chromeo,2012-11-11,1,4.943887E-5
estelle,2012-11-11,5,2.4719434E-4
flyleaf,2012-11-11,3,1.4831661E-4
garbage,2012-11-11,329,0.016265389
genesis,2012-11-11,45,0.0022247492
incubus,2012-11-11,8,3.9551096E-4
juicy j,2012-11-11,89,0.004400059
la roux,2012-11-11,2,9.887774E-5
madonna,2012-11-11,111,0.0054877144
nirvana,2012-11-11,40,0.0019775548
pantera,2012-11-11,4,1.9775548E-4
pitbull,2012-11-11,77,0.003806793
placebo,2012-11-11,6,2.9663322E-4
rihanna,2012-11-11,688,0.034013942
santana,2012-11-11,47,0.0023236268
seether,2012-11-11,4,1.9775548E-4
shakira,2012-11-11,24,0.0011865329
sublime,2012-11-11,58,0.0028674544
tantric,2012-11-11,2,9.887774E-5
the who,2012-11-11,50,0.0024719434
volbeat,2012-11-11,1,4.943887E-5
afrojack,2012-11-11,28,0.0013842883
aqualung,2012-11-11,1,4.943887E-5
bon iver,2012-11-11,14,6.9214415E-4
bon jovi,2012-11-11,11,5.4382754E-4
chevelle,2012-11-11,4,1.9775548E-4
coldplay,2012-11-11,69,0.0034112819
daughtry,2012-11-11,7,3.4607208E-4
deadmau5,2012-11-11,43,0.0021258714
deftones,2012-11-11,16,7.910219E-4
don omar,2012-11-11,5,2.4719434E-4
everlast,2012-11-11,5,2.4719434E-4
godsmack,2012-11-11,1,4.943887E-5
gorillaz,2012-11-11,2,9.887774E-5
jessie j,2012-11-11,2,9.887774E-5
kid rock,2012-11-11,16,7.910219E-4
krewella,2012-11-11,10,4.943887E-4
maroon 5,2012-11-11,65,0.0032135264
new boyz,2012-11-11,1,4.943887E-5
newcleus,2012-11-11,1,4.943887E-5
no doubt,2012-11-11,286,0.014139516
owl city,2012-11-11,5,2.4719434E-4
pit bull,2012-11-11,23,0.001137094
rita ora,2012-11-11,33,0.0016314826
skrillex,2012-11-11,73,0.0036090375
slipknot,2012-11-11,5,2.4719434E-4
the cure,2012-11-11,36,0.0017797992
the fray,2012-11-11,21,0.0010382163
the used,2012-11-11,16,7.910219E-4
tomahawk,2012-11-11,10,4.943887E-4
aerosmith,2012-11-11,35,0.0017303604
ben folds,2012-11-11,3,1.4831661E-4
blackmill,2012-11-11,1,4.943887E-5
blink 182,2012-11-11,44,0.0021753102
bob dylan,2012-11-11,9,4.449498E-4
china man,2012-11-11,4,1.9775548E-4
daft punk,2012-11-11,10,4.943887E-4
disturbed,2012-11-11,29,0.0014337272
everclear,2012-11-11,25,0.0012359717
foreigner,2012-11-11,14,6.9214415E-4
frou frou,2012-11-11,2,9.887774E-5
green day,2012-11-11,17,8.4046077E-4
halestorm,2012-11-11,5,2.4719434E-4
hatebreed,2012-11-11,17,8.4046077E-4
icona pop,2012-11-11,1,4.943887E-5
kip moore,2012-11-11,9,4.449498E-4
lady gaga,2012-11-11,64,0.0031640877
lee brice,2012-11-11,16,7.910219E-4
lifehouse,2012-11-11,11,5.4382754E-4
lil wayne,2012-11-11,333,0.016463144
metallica,2012-11-11,21,0.0010382163
oakenfold,2012-11-11,21,0.0010382163
pearl jam,2012-11-11,8,3.9551096E-4
priestess,2012-11-11,1,4.943887E-5
radiohead,2012-11-11,9,4.449498E-4
shinedown,2012-11-11,14,6.9214415E-4
sugar ray,2012-11-11,5,2.4719434E-4
the clash,2012-11-11,3,1.4831661E-4
the hives,2012-11-11,1,4.943887E-5
the vines,2012-11-11,2,9.887774E-5
timbaland,2012-11-11,4,1.9775548E-4
van halen,2012-11-11,7,3.4607208E-4
alex clare,2012-11-11,7,3.4607208E-4
audioslave,2012-11-11,1,4.943887E-5
awolnation,2012-11-11,12,5.9326645E-4
bassnecter,2012-11-11,2,9.887774E-5
beach boys,2012-11-11,7,3.4607208E-4
ben howard,2012-11-11,1,4.943887E-5
billy joel,2012-11-11,11,5.4382754E-4
bob marley,2012-11-11,69,0.0034112819
bruno mars,2012-11-11,54,0.002669699
buckcherry,2012-11-11,1,4.943887E-5
cher lloyd,2012-11-11,9,4.449498E-4
crazy town,2012-11-11,3,1.4831661E-4
disclosure,2012-11-11,4,1.9775548E-4
don mclean,2012-11-11,1,4.943887E-5
ed sheehan,2012-11-11,2,9.887774E-5
eric prydz,2012-11-11,1,4.943887E-5
gary allan,2012-11-11,2,9.887774E-5
ghost town,2012-11-11,23,0.001137094
goldfinger,2012-11-11,8,3.9551096E-4
greg bates,2012-11-11,4,1.9775548E-4
hoobastank,2012-11-11,1,4.943887E-5
jack white,2012-11-11,1,4.943887E-5
jake owens,2012-11-11,1,4.943887E-5
jason mraz,2012-11-11,16,7.910219E-4
jawbreaker,2012-11-11,3,1.4831661E-4
katy perry,2012-11-11,84,0.004152865
luke bryan,2012-11-11,95,0.0046966923
neil young,2012-11-11,18,8.898996E-4
neon trees,2012-11-11,7,3.4607208E-4
nickelback,2012-11-11,42,0.0020764326
papa roach,2012-11-11,3,1.4831661E-4
rem,2012-11-11,17,8.4046077E-4
pink floyd,2012-11-11,27,0.0013348495
portishead,2012-11-11,1,4.943887E-5
rob thomas,2012-11-11,2,9.887774E-5
rob zombie,2012-11-11,3,1.4831661E-4
steely dan,2012-11-11,1,4.943887E-5
stone sour,2012-11-11,2,9.887774E-5
the remote,2012-11-11,71,0.0035101597
the script,2012-11-11,43,0.0021258714
the smiths,2012-11-11,6,2.9663322E-4
the wanted,2012-11-11,13,6.427053E-4
the weeknd,2012-11-11,261,0.012903545
tim mcgraw,2012-11-11,28,0.0013842883
toby keith,2012-11-11,40,0.0019775548
alicia keys,2012-11-11,58,0.0028674544
blind melon,2012-11-11,1,4.943887E-5
chris brown,2012-11-11,354,0.01750136
chris cagle,2012-11-11,4,1.9775548E-4
david bowie,2012-11-11,10,4.943887E-4
def leppard,2012-11-11,6,2.9663322E-4
die antwood,2012-11-11,1,4.943887E-5
akon,2012-11-11,34,0.0016809215
duran duran,2012-11-11,2,9.887774E-5
eric church,2012-11-11,61,0.003015771
evanescence,2012-11-11,10,4.943887E-4
fiona apple,2012-11-11,5,2.4719434E-4
howlin wolf,2012-11-11,1,4.943887E-5
imogen heap,2012-11-11,1,4.943887E-5
iron maiden,2012-11-11,4,1.9775548E-4
james brown,2012-11-11,7,3.4607208E-4
jethro tull,2012-11-11,1,4.943887E-5
knife party,2012-11-11,4,1.9775548E-4
linkin park,2012-11-11,27,0.0013348495
mike posner,2012-11-11,12,5.9326645E-4
miles davis,2012-11-11,13,6.427053E-4
moody blues,2012-11-11,1,4.943887E-5
motley crue,2012-11-11,2,9.887774E-5
nicki minaj,2012-11-11,185,0.009146191
onerepublic,2012-11-11,10,4.943887E-4
peeping tom,2012-11-11,2,9.887774E-5
purity ring,2012-11-11,3,1.4831661E-4
sex pistols,2012-11-11,2,9.887774E-5
sheryl crow,2012-11-11,3,1.4831661E-4
smash mouth,2012-11-11,3,1.4831661E-4
snow patrol,2012-11-11,3,1.4831661E-4
soundgarden,2012-11-11,11,5.4382754E-4
spice girls,2012-11-11,25,0.0012359717
tenacious d,2012-11-11,2,9.887774E-5
the beatles,2012-11-11,61,0.003015771
the bravery,2012-11-11,5,2.4719434E-4
the killers,2012-11-11,14,6.9214415E-4
the misfits,2012-11-11,3,1.4831661E-4
the prodigy,2012-11-11,1,4.943887E-5
adam lambert,2012-11-11,4,1.9775548E-4
beastie boys,2012-11-11,11,5.4382754E-4
carlos vives,2012-11-11,1,4.943887E-5
celtic woman,2012-11-11,1,4.943887E-5
citizen cope,2012-11-11,9,4.449498E-4
daddy yankee,2012-11-11,11,5.4382754E-4
david guetta,2012-11-11,8,3.9551096E-4
depeche mode,2012-11-11,3,1.4831661E-4
dire straits,2012-11-11,1,4.943887E-5
dustin lynch,2012-11-11,8,3.9551096E-4
eric clapton,2012-11-11,2,9.887774E-5
flaming lips,2012-11-11,3,1.4831661E-4
foo fighters,2012-11-11,6,2.9663322E-4
generation x,2012-11-11,1,4.943887E-5
gwen stefani,2012-11-11,5,2.4719434E-4
hunter hayes,2012-11-11,67,0.0033124043
james taylor,2012-11-11,5,2.4719434E-4
janis joplin,2012-11-11,3,1.4831661E-4
jason aldean,2012-11-11,52,0.0025708212
jason derulo,2012-11-11,3,1.4831661E-4
jeff buckley,2012-11-11,1,4.943887E-5
jeffree star,2012-11-11,3,1.4831661E-4
jimi hendrix,2012-11-11,13,6.427053E-4
joy division,2012-11-11,4,1.9775548E-4
judas priest,2012-11-11,1,4.943887E-5
justin moore,2012-11-11,15,7.41583E-4
keyshia cole,2012-11-11,81,0.0040045483
king crimson,2012-11-11,1,4.943887E-5
laura gibson,2012-11-11,1,4.943887E-5
led zeppelin,2012-11-11,22,0.0010876551
lostprophets,2012-11-11,1,4.943887E-5
modest mouse,2012-11-11,10,4.943887E-4
muddy waters,2012-11-11,17,8.4046077E-4
phil collins,2012-11-11,9,4.449498E-4
prince royce,2012-11-11,22,0.0010876551
public enemy,2012-11-11,2,9.887774E-5
randy houser,2012-11-11,2,9.887774E-5
romeo santos,2012-11-11,17,8.4046077E-4
shania twain,2012-11-11,11,5.4382754E-4
taylor swift,2012-11-11,521,0.02575765
the cataracs,2012-11-11,1,4.943887E-5
the darkness,2012-11-11,35,0.0017303604
the dreaming,2012-11-11,2,9.887774E-5
thomas rhett,2012-11-11,2,9.887774E-5
tim mcmorris,2012-11-11,2,9.887774E-5
tony bennett,2012-11-11,3,1.4831661E-4
trace adkins,2012-11-11,1,4.943887E-5
benny benassi,2012-11-11,4,1.9775548E-4
bingo players,2012-11-11,1,4.943887E-5
black sabbath,2012-11-11,2,9.887774E-5
blake shelton,2012-11-11,24,0.0011865329
calvin harris,2012-11-11,8,3.9551096E-4
cassadee pope,2012-11-11,1,4.943887E-5
darius rucker,2012-11-11,2,9.887774E-5
django django,2012-11-11,1,4.943887E-5
easton corbin,2012-11-11,12,5.9326645E-4
elliott smith,2012-11-11,3,1.4831661E-4
fleetwood mac,2012-11-11,8,3.9551096E-4
flux pavilion,2012-11-11,3,1.4831661E-4
george strait,2012-11-11,13,6.427053E-4
grateful dead,2012-11-11,9,4.449498E-4
junior senior,2012-11-11,6,2.9663322E-4
justin bieber,2012-11-11,702,0.034706086
kelly rowland,2012-11-11,27,0.0013348495
kenny chesney,2012-11-11,18,8.898996E-4
kylie minogue,2012-11-11,2,9.887774E-5
little dragon,2012-11-11,3,1.4831661E-4
melanie fiona,2012-11-11,6,2.9663322E-4
missy elliott,2012-11-11,2,9.887774E-5
nelly furtado,2012-11-11,7,3.4607208E-4
one direction,2012-11-11,467,0.023087952
peter gabriel,2012-11-11,2,9.887774E-5
pistol annies,2012-11-11,1,4.943887E-5
pretty lights,2012-11-11,39,0.0019281158
rascal flatts,2012-11-11,34,0.0016809215
reba mcentire,2012-11-11,3,1.4831661E-4
savage garden,2012-11-11,4,1.9775548E-4
the fratellis,2012-11-11,1,4.943887E-5
the lumineers,2012-11-11,15,7.41583E-4
the offspring,2012-11-11,5,2.4719434E-4
tracy chapman,2012-11-11,6,2.9663322E-4
trust company,2012-11-11,2,9.887774E-5
white stripes,2012-11-11,6,2.9663322E-4
willie nelson,2012-11-11,10,4.943887E-4
adventure club,2012-11-11,11,5.4382754E-4
alejandro sanz,2012-11-11,6,2.9663322E-4
britney spears,2012-11-11,40,0.0019775548
cobra starship,2012-11-11,4,1.9775548E-4
counting crows,2012-11-11,17,8.4046077E-4
ellie goulding,2012-11-11,26,0.0012854106
flogging molly,2012-11-11,1,4.943887E-5
french montana,2012-11-11,53,0.00262026
gnarls barkley,2012-11-11,1,4.943887E-5
good charlotte,2012-11-11,3,1.4831661E-4
jennifer lopez,2012-11-11,5,2.4719434E-4
kelly clarkson,2012-11-11,34,0.0016809215
lady sovereign,2012-11-11,2,9.887774E-5
lightning bolt,2012-11-11,2,9.887774E-5
lynyrd skynyrd,2012-11-11,2,9.887774E-5
marilyn manson,2012-11-11,5,2.4719434E-4
martin solveig,2012-11-11,8,3.9551096E-4
massive attack,2012-11-11,1,4.943887E-5
morning parade,2012-11-11,6,2.9663322E-4
paul mccartney,2012-11-11,7,3.4607208E-4
phantom planet,2012-11-11,3,1.4831661E-4
postal service,2012-11-11,9,4.449498E-4
rolling stones,2012-11-11,7,3.4607208E-4
sufjan stevens,2012-11-11,1,4.943887E-5
violent femmes,2012-11-11,1,4.943887E-5
bloodhound gang,2012-11-11,1,4.943887E-5
bridget mendler,2012-11-11,1,4.943887E-5
christina perri,2012-11-11,12,5.9326645E-4
crystal castles,2012-11-11,8,3.9551096E-4
david archuleta,2012-11-11,1,4.943887E-5
franz ferdinand,2012-11-11,3,1.4831661E-4
imagine dragons,2012-11-11,20,9.887774E-4
kacey musgraves,2012-11-11,1,4.943887E-5
lady antebellum,2012-11-11,9,4.449498E-4
lcd soundsystem,2012-11-11,1,4.943887E-5
matchbox twenty,2012-11-11,3,1.4831661E-4
m83,2012-11-11,3,1.4831661E-4
michael jackson,2012-11-11,78,0.0038562317
miranda lambert,2012-11-11,15,7.41583E-4
porter robinson,2012-11-11,2,9.887774E-5
barenaked ladies,2012-11-11,1,4.943887E-5
brantley gilbert,2012-11-11,37,0.0018292381
carrie underwood,2012-11-11,62,0.0030652098
enrique iglesias,2012-11-11,10,4.943887E-4
hollywood undead,2012-11-11,4,1.9775548E-4
leighton meester,2012-11-11,1,4.943887E-5
marcy playground,2012-11-11,2,9.887774E-5
alanis morissette,2012-11-11,1,4.943887E-5
avenged sevenfold,2012-11-11,7,3.4607208E-4
breaking benjamin,2012-11-11,8,3.9551096E-4
bruce springsteen,2012-11-11,11,5.4382754E-4
justin timberlake,2012-11-11,56,0.0027685766
smashing pumpkins,2012-11-11,7,3.4607208E-4
christina aguilera,2012-11-11,12,5.9326645E-4
jefferson airplane,2012-11-11,1,4.943887E-5
tim mcgraw,2012-11-12,36,0.0016451878
m83,2012-11-12,7,3.1989763E-4
rem,2012-11-12,18,8.225939E-4
akon,2012-11-12,36,0.0016451878
beck,2012-11-12,23,0.0010510922
bush,2012-11-12,334,0.015263687
cake,2012-11-12,1156,0.052828807
dido,2012-11-12,9,4.1129696E-4
enya,2012-11-12,3,1.3709899E-4
fuel,2012-11-12,173,0.007906041
hugo,2012-11-12,40,0.0018279864
korn,2012-11-12,7,3.1989763E-4
lena,2012-11-12,19,8.682936E-4
mgmt,2012-11-12,32,0.0014623891
moby,2012-11-12,8,3.6559728E-4
mr c,2012-11-12,3,1.3709899E-4
muse,2012-11-12,49,0.0022392834
nero,2012-11-12,13,5.940956E-4
orgy,2012-11-12,36,0.0016451878
soil,2012-11-12,15,6.854949E-4
styx,2012-11-12,11,5.0269626E-4
tool,2012-11-12,150,0.006854949
ween,2012-11-12,7,3.1989763E-4
zedd,2012-11-12,22,0.0010053925
ac dc,2012-11-12,15,6.854949E-4
adele,2012-11-12,134,0.0061237547
bjork,2012-11-12,8,3.6559728E-4
ciara,2012-11-12,143,0.006535052
creed,2012-11-12,164,0.0074947444
eve 6,2012-11-12,5,2.284983E-4
gotye,2012-11-12,8,3.6559728E-4
jay z,2012-11-12,121,0.005529659
lmfao,2012-11-12,7045,0.32195413
oasis,2012-11-12,61,0.0027876794
ok go,2012-11-12,18,8.225939E-4
queen,2012-11-12,660,0.030161778
rusko,2012-11-12,20,9.139932E-4
sting,2012-11-12,50,0.0022849832
train,2012-11-12,1022,0.046705056
usher,2012-11-12,253,0.011562014
atreyu,2012-11-12,3,1.3709899E-4
avicii,2012-11-12,9,4.1129696E-4
berlin,2012-11-12,35,0.0015994882
chainz,2012-11-12,289,0.013207202
cherub,2012-11-12,5,2.284983E-4
chopin,2012-11-12,5,2.284983E-4
clutch,2012-11-12,276,0.0126131065
darude,2012-11-12,2,9.139932E-5
dillon,2012-11-12,59,0.0026962801
eminem,2012-11-12,172,0.007860342
garvey,2012-11-12,3,1.3709899E-4
grimes,2012-11-12,57,0.0026048808
hinder,2012-11-12,13,5.940956E-4
madeon,2012-11-12,3,1.3709899E-4
monsta,2012-11-12,11,5.0269626E-4
rancid,2012-11-12,7,3.1989763E-4
staind,2012-11-12,5,2.284983E-4
stroke,2012-11-12,104,0.004752765
sum 41,2012-11-12,8,3.6559728E-4
willow,2012-11-12,72,0.0032903757
zz top,2012-11-12,1,4.569966E-5
50 cent,2012-11-12,58,0.0026505804
beyonce,2012-11-12,214,0.009779728
borgore,2012-11-12,19,8.682936E-4
cascada,2012-11-12,1,4.569966E-5
chromeo,2012-11-12,4,1.8279864E-4
estelle,2012-11-12,6,2.7419798E-4
flyleaf,2012-11-12,4,1.8279864E-4
garbage,2012-11-12,279,0.012750206
genesis,2012-11-12,54,0.0024677818
incubus,2012-11-12,19,8.682936E-4
juicy j,2012-11-12,124,0.005666758
la roux,2012-11-12,1,4.569966E-5
madonna,2012-11-12,86,0.003930171
nirvana,2012-11-12,31,0.0014166895
pantera,2012-11-12,11,5.0269626E-4
pitbull,2012-11-12,126,0.0057581575
placebo,2012-11-12,3,1.3709899E-4
ratatat,2012-11-12,2,9.139932E-5
rihanna,2012-11-12,515,0.023535326
santana,2012-11-12,88,0.00402157
seether,2012-11-12,5,2.284983E-4
shakira,2012-11-12,28,0.0012795905
sublime,2012-11-12,31,0.0014166895
the who,2012-11-12,54,0.0024677818
volbeat,2012-11-12,1,4.569966E-5
afrojack,2012-11-12,35,0.0015994882
bon iver,2012-11-12,18,8.225939E-4
bon jovi,2012-11-12,9,4.1129696E-4
chevelle,2012-11-12,5,2.284983E-4
coldplay,2012-11-12,127,0.005803857
daughtry,2012-11-12,7,3.1989763E-4
deadmau5,2012-11-12,71,0.003244676
deftones,2012-11-12,28,0.0012795905
don omar,2012-11-12,5,2.284983E-4
everlast,2012-11-12,3,1.3709899E-4
godsmack,2012-11-12,3,1.3709899E-4
gorillaz,2012-11-12,5,2.284983E-4
haddaway,2012-11-12,2,9.139932E-5
jessie j,2012-11-12,12,5.4839597E-4
kid rock,2012-11-12,8,3.6559728E-4
krewella,2012-11-12,8,3.6559728E-4
maroon 5,2012-11-12,103,0.004707065
mutemath,2012-11-12,3,1.3709899E-4
new boyz,2012-11-12,3,1.3709899E-4
no doubt,2012-11-12,303,0.013846997
owl city,2012-11-12,24,0.0010967919
pit bull,2012-11-12,19,8.682936E-4
rita ora,2012-11-12,29,0.0013252902
skrillex,2012-11-12,58,0.0026505804
slipknot,2012-11-12,13,5.940956E-4
the cure,2012-11-12,39,0.0017822868
the fray,2012-11-12,19,8.682936E-4
the used,2012-11-12,15,6.854949E-4
tomahawk,2012-11-12,2,9.139932E-5
aerosmith,2012-11-12,57,0.0026048808
ben folds,2012-11-12,2,9.139932E-5
blackmill,2012-11-12,1,4.569966E-5
blink 182,2012-11-12,45,0.0020564848
bob dylan,2012-11-12,16,7.3119457E-4
candlebox,2012-11-12,7,3.1989763E-4
china man,2012-11-12,3,1.3709899E-4
daft punk,2012-11-12,10,4.569966E-4
devotchka,2012-11-12,1,4.569966E-5
disturbed,2012-11-12,38,0.0017365871
eiffel 65,2012-11-12,1,4.569966E-5
everclear,2012-11-12,19,8.682936E-4
foreigner,2012-11-12,8,3.6559728E-4
glee cast,2012-11-12,3,1.3709899E-4
green day,2012-11-12,30,0.0013709898
halestorm,2012-11-12,6,2.7419798E-4
hatebreed,2012-11-12,16,7.3119457E-4
jon pardi,2012-11-12,1,4.569966E-5
kip moore,2012-11-12,11,5.0269626E-4
lady gaga,2012-11-12,70,0.0031989764
lee brice,2012-11-12,21,9.596929E-4
lifehouse,2012-11-12,7,3.1989763E-4
lil wayne,2012-11-12,321,0.014669592
metallica,2012-11-12,10,4.569966E-4
nadia ali,2012-11-12,1,4.569966E-5
oakenfold,2012-11-12,2,9.139932E-5
pearl jam,2012-11-12,17,7.768943E-4
priestess,2012-11-12,1,4.569966E-5
radiohead,2012-11-12,16,7.3119457E-4
semisonic,2012-11-12,1,4.569966E-5
sevendust,2012-11-12,1,4.569966E-5
shinedown,2012-11-12,50,0.0022849832
sugar ray,2012-11-12,4,1.8279864E-4
the byrds,2012-11-12,1,4.569966E-5
the clash,2012-11-12,1,4.569966E-5
the hives,2012-11-12,1,4.569966E-5
